[5]	train-error:0.164855	eval-error:0.145389
[6]	train-error:0.164620	eval-error:0.145706
[7]	train-error:0.164390	eval-error:0.145578
[8]	train-error:0.164102	eval-error:0.145484
[9]	train-error:0.163865	eval-error:0.145105
[10]	train-error:0.163572	eval-error:0.144983
[11]	train-error:0.163263	eval-error:0.144908
[12]	train-error:0.163014	eval-error:0.144906
[13]	train-error:0.162882	eval-error:0.144929
[14]	train-error:0.162662	eval-error:0.144487
[15]	train-error:0.162441	eval-error:0.144235
[16]	train-error:0.162284	eval-error:0.144172
[17]	train-error:0.162076	eval-error:0.143930
[18]	train-error:0.161920	eval-error:0.144383
[19]	train-error:0.161706	eval-error:0.144315
[20]	train-error:0.161590	eval-error:0.144055
[21]	train-error:0.161427	eval-error:0.144436
[22]	train-error:0.161218	eval-error:0.144727
[23]	train-error:0.161020	eval-error:0.144631
[24]	train-error:0.160859	eval-error:0.144447
[25]	train-error:0.160728	eval-error:0.144548
[26]	train-error:0.160593	eval-error:0.144316
[27]	train-error:0.160421	eval-error:0.144038
[28]	train-error:0.160312	eval-error:0.143855
[29]	train-error:0.160158	eval-error:0.143747
[30]	train-error:0.159912	eval-error:0.143714
[31]	train-error:0.159716	eval-error:0.143726
[32]	train-error:0.159611	eval-error:0.143538
[33]	train-error:0.159520	eval-error:0.143605
[34]	train-error:0.159352	eval-error:0.143249
[35]	train-error:0.159124	eval-error:0.143245
[36]	train-error:0.159020	eval-error:0.143206
[37]	train-error:0.158852	eval-error:0.143375
[38]	train-error:0.158657	eval-error:0.142899
[39]	train-error:0.158465	eval-error:0.142880
[40]	train-error:0.158345	eval-error:0.142906
[41]	train-error:0.158222	eval-error:0.142859
[42]	train-error:0.158134	eval-error:0.143179
[43]	train-error:0.157934	eval-error:0.143304
[44]	train-error:0.157859	eval-error:0.143478
[45]	train-error:0.157681	eval-error:0.143334
[46]	train-error:0.157553	eval-error:0.143209
[47]	train-error:0.157376	eval-error:0.143106
[48]	train-error:0.157239	eval-error:0.143296
[49]	train-error:0.156968	eval-error:0.143279
[0]	train-error:0.167697	eval-error:0.152711
[1]	train-error:0.166591	eval-error:0.150532
[2]	train-error:0.166039	eval-error:0.149241
[3]	train-error:0.165662	eval-error:0.149210
[4]	train-error:0.165055	eval-error:0.149395
[5]	train-error:0.164827	eval-error:0.149084
[6]	train-error:0.164532	eval-error:0.148120
[7]	train-error:0.164146	eval-error:0.147957
[8]	train-error:0.163996	eval-error:0.147969
[9]	train-error:0.163581	eval-error:0.147726
[10]	train-error:0.163367	eval-error:0.147176
[11]	train-error:0.163099	eval-error:0.147257
[12]	train-error:0.162844	eval-error:0.146774
[13]	train-error:0.162614	eval-error:0.147088
[14]	train-error:0.162444	eval-error:0.146626
[15]	train-error:0.162270	eval-error:0.146455
[16]	train-error:0.162204	eval-error:0.146465
[17]	train-error:0.162041	eval-error:0.146328
[18]	train-error:0.161866	eval-error:0.146710
[19]	train-error:0.161739	eval-error:0.146883
[20]	train-error:0.161582	eval-error:0.146767
[21]	train-error:0.161414	eval-error:0.146856
[22]	train-error:0.161138	eval-error:0.146643
[23]	train-error:0.160977	eval-error:0.146540
[24]	train-error:0.160809	eval-error:0.146311
[25]	train-error:0.160630	eval-error:0.146177
[26]	train-error:0.160419	eval-error:0.146260
[27]	train-error:0.160269	eval-error:0.146301
[28]	train-error:0.160154	eval-error:0.146276
[29]	train-error:0.159983	eval-error:0.146270
[30]	train-error:0.159772	eval-error:0.146392
[31]	train-error:0.159582	eval-error:0.146489
[32]	train-error:0.159433	eval-error:0.146565
[33]	train-error:0.159292	eval-error:0.146551
[34]	train-error:0.159131	eval-error:0.146457
[35]	train-error:0.158995	eval-error:0.146416
[36]	train-error:0.158851	eval-error:0.146403
[37]	train-error:0.158721	eval-error:0.146366
[38]	train-error:0.158605	eval-error:0.146300
[39]	train-error:0.158497	eval-error:0.146259
[40]	train-error:0.158246	eval-error:0.146406
[41]	train-error:0.158111	eval-error:0.146345
[42]	train-error:0.157982	eval-error:0.146129
[43]	train-error:0.157826	eval-error:0.146270
[44]	train-error:0.157694	eval-error:0.146483
[45]	train-error:0.157584	eval-error:0.146507
[46]	train-error:0.157454	eval-error:0.146460
[47]	train-error:0.157297	eval-error:0.146411
[48]	train-error:0.157159	eval-error:0.146442
[49]	train-error:0.157004	eval-error:0.146403
[0]	train-error:0.168118	eval-error:0.146916
[1]	train-error:0.167415	eval-error:0.145389
[2]	train-error:0.166575	eval-error:0.144265
[3]	train-error:0.166240	eval-error:0.143692
[4]	train-error:0.165815	eval-error:0.142424
[5]	train-error:0.165673	eval-error:0.142358
[6]	train-error:0.165194	eval-error:0.142402
[7]	train-error:0.164797	eval-error:0.142427
[8]	train-error:0.164555	eval-error:0.142462
[9]	train-error:0.164216	eval-error:0.141757
[10]	train-error:0.163957	eval-error:0.141742
[11]	train-error:0.163751	eval-error:0.141432
[12]	train-error:0.163564	eval-error:0.141292
[13]	train-error:0.163397	eval-error:0.141122
[14]	train-error:0.163270	eval-error:0.141292
[15]	train-error:0.162989	eval-error:0.141020
[16]	train-error:0.162830	eval-error:0.141096
[17]	train-error:0.162695	eval-error:0.141053
[18]	train-error:0.162614	eval-error:0.140459
[19]	train-error:0.162421	eval-error:0.140788
[20]	train-error:0.162287	eval-error:0.140873
[21]	train-error:0.162145	eval-error:0.140736
[22]	train-error:0.161932	eval-error:0.141116
[23]	train-error:0.161707	eval-error:0.140556
[24]	train-error:0.161505	eval-error:0.140410
[25]	train-error:0.161347	eval-error:0.140422
[26]	train-error:0.161144	eval-error:0.140531
[27]	train-error:0.160966	eval-error:0.140631
[28]	train-error:0.160751	eval-error:0.140559
[29]	train-error:0.160574	eval-error:0.140264
[30]	train-error:0.160384	eval-error:0.140053
[31]	train-error:0.160234	eval-error:0.139963
[32]	train-error:0.160055	eval-error:0.139708
[33]	train-error:0.159943	eval-error:0.139779
[34]	train-error:0.159851	eval-error:0.139908
[35]	train-error:0.159672	eval-error:0.139556
[36]	train-error:0.159528	eval-error:0.139574
[37]	train-error:0.159276	eval-error:0.139693
[38]	train-error:0.159147	eval-error:0.139622
[39]	train-error:0.159045	eval-error:0.139566
[40]	train-error:0.158900	eval-error:0.139277
[41]	train-error:0.158729	eval-error:0.139658
[42]	train-error:0.158569	eval-error:0.139604
[43]	train-error:0.158449	eval-error:0.139788
[44]	train-error:0.158277	eval-error:0.139576
[45]	train-error:0.158085	eval-error:0.139361
[46]	train-error:0.158007	eval-error:0.139369
[47]	train-error:0.157853	eval-error:0.139563
[48]	train-error:0.157688	eval-error:0.139498
[49]	train-error:0.157514	eval-error:0.139470
