[14]	train-error:0.162676	eval-error:0.139797
[15]	train-error:0.162427	eval-error:0.139625
[16]	train-error:0.162205	eval-error:0.139724
[17]	train-error:0.162003	eval-error:0.139628
[18]	train-error:0.161866	eval-error:0.139602
[19]	train-error:0.161667	eval-error:0.139638
[20]	train-error:0.161521	eval-error:0.139767
[21]	train-error:0.161290	eval-error:0.139824
[22]	train-error:0.161128	eval-error:0.139746
[23]	train-error:0.161040	eval-error:0.139573
[24]	train-error:0.160840	eval-error:0.139603
[25]	train-error:0.160589	eval-error:0.139537
[26]	train-error:0.160402	eval-error:0.139171
[27]	train-error:0.160255	eval-error:0.139335
[28]	train-error:0.160032	eval-error:0.139305
[29]	train-error:0.159954	eval-error:0.139100
[30]	train-error:0.159741	eval-error:0.139390
[31]	train-error:0.159601	eval-error:0.139305
[32]	train-error:0.159444	eval-error:0.139366
[33]	train-error:0.159341	eval-error:0.139571
[34]	train-error:0.159079	eval-error:0.139777
[35]	train-error:0.158948	eval-error:0.139548
[36]	train-error:0.158797	eval-error:0.139661
[37]	train-error:0.158646	eval-error:0.139401
[38]	train-error:0.158485	eval-error:0.139456
[39]	train-error:0.158283	eval-error:0.139478
[40]	train-error:0.158102	eval-error:0.139814
[41]	train-error:0.157970	eval-error:0.139737
[42]	train-error:0.157822	eval-error:0.139643
[43]	train-error:0.157683	eval-error:0.139636
[44]	train-error:0.157542	eval-error:0.139475
[45]	train-error:0.157465	eval-error:0.139602
[46]	train-error:0.157309	eval-error:0.139340
[47]	train-error:0.157075	eval-error:0.139396
[48]	train-error:0.156981	eval-error:0.139616
[49]	train-error:0.156859	eval-error:0.139415
[0]	train-error:0.168169	eval-error:0.150818
[1]	train-error:0.165752	eval-error:0.147045
[2]	train-error:0.165205	eval-error:0.145243
[3]	train-error:0.164930	eval-error:0.145111
[4]	train-error:0.164699	eval-error:0.145014
[5]	train-error:0.164517	eval-error:0.144577
[6]	train-error:0.164174	eval-error:0.144718
[7]	train-error:0.163804	eval-error:0.144696
[8]	train-error:0.163543	eval-error:0.144804
[9]	train-error:0.163322	eval-error:0.143982
[10]	train-error:0.163214	eval-error:0.144440
[11]	train-error:0.163042	eval-error:0.143902
[12]	train-error:0.162760	eval-error:0.143670
[13]	train-error:0.162565	eval-error:0.143718
[14]	train-error:0.162373	eval-error:0.143515
[15]	train-error:0.162203	eval-error:0.143380
[16]	train-error:0.162145	eval-error:0.143173
[17]	train-error:0.161958	eval-error:0.143261
[18]	train-error:0.161732	eval-error:0.142709
[19]	train-error:0.161563	eval-error:0.142661
[20]	train-error:0.161381	eval-error:0.142987
[21]	train-error:0.161152	eval-error:0.143381
[22]	train-error:0.160998	eval-error:0.143034
[23]	train-error:0.160896	eval-error:0.143081
[24]	train-error:0.160799	eval-error:0.143234
[25]	train-error:0.160631	eval-error:0.142769
[26]	train-error:0.160376	eval-error:0.142703
[27]	train-error:0.160309	eval-error:0.142655
[28]	train-error:0.160105	eval-error:0.142762
[29]	train-error:0.159911	eval-error:0.142568
[30]	train-error:0.159779	eval-error:0.142420
[31]	train-error:0.159558	eval-error:0.142099
[32]	train-error:0.159395	eval-error:0.142190
[33]	train-error:0.159230	eval-error:0.142263
[34]	train-error:0.159126	eval-error:0.142321
[35]	train-error:0.158879	eval-error:0.142388
[36]	train-error:0.158709	eval-error:0.142618
[37]	train-error:0.158615	eval-error:0.142439
[38]	train-error:0.158490	eval-error:0.142267
[39]	train-error:0.158395	eval-error:0.142092
[40]	train-error:0.158218	eval-error:0.142209
[41]	train-error:0.158043	eval-error:0.142381
[42]	train-error:0.157970	eval-error:0.142506
[43]	train-error:0.157831	eval-error:0.142346
[44]	train-error:0.157659	eval-error:0.142403
[45]	train-error:0.157535	eval-error:0.142357
[46]	train-error:0.157399	eval-error:0.142438
[47]	train-error:0.157239	eval-error:0.142035
[48]	train-error:0.157110	eval-error:0.141895
[49]	train-error:0.156956	eval-error:0.142066
[0]	train-error:0.175501	eval-error:0.156575
[1]	train-error:0.177014	eval-error:0.155544
[2]	train-error:0.172781	eval-error:0.152272
[3]	train-error:0.166900	eval-error:0.150913
[4]	train-error:0.165500	eval-error:0.149338
[5]	train-error:0.165022	eval-error:0.149350
[6]	train-error:0.164598	eval-error:0.149435
[7]	train-error:0.164484	eval-error:0.149367
[8]	train-error:0.164532	eval-error:0.149277
[9]	train-error:0.164182	eval-error:0.148712
[10]	train-error:0.163785	eval-error:0.148677
[11]	train-error:0.163519	eval-error:0.148561
[12]	train-error:0.163116	eval-error:0.148327
[13]	train-error:0.162735	eval-error:0.148080
[14]	train-error:0.162588	eval-error:0.148296
[15]	train-error:0.162306	eval-error:0.147862
[16]	train-error:0.162075	eval-error:0.148110
[17]	train-error:0.161938	eval-error:0.148353
[18]	train-error:0.161799	eval-error:0.147974
[19]	train-error:0.161488	eval-error:0.147782
[20]	train-error:0.161393	eval-error:0.147763
[21]	train-error:0.161209	eval-error:0.147344
[22]	train-error:0.161102	eval-error:0.147386
[23]	train-error:0.160933	eval-error:0.147363
[24]	train-error:0.160695	eval-error:0.147621
[25]	train-error:0.160545	eval-error:0.147319
[26]	train-error:0.160413	eval-error:0.147403
[27]	train-error:0.160194	eval-error:0.147302
[28]	train-error:0.160044	eval-error:0.147294
[29]	train-error:0.159905	eval-error:0.147346
[30]	train-error:0.159746	eval-error:0.146980
[31]	train-error:0.159556	eval-error:0.146888
[32]	train-error:0.159459	eval-error:0.146873
[33]	train-error:0.159249	eval-error:0.146950
[34]	train-error:0.159123	eval-error:0.146872
[35]	train-error:0.158987	eval-error:0.147160
[36]	train-error:0.158834	eval-error:0.146870
[37]	train-error:0.158667	eval-error:0.146643
[38]	train-error:0.158575	eval-error:0.146963
[39]	train-error:0.158437	eval-error:0.147020
[40]	train-error:0.158317	eval-error:0.146778
[41]	train-error:0.158142	eval-error:0.146662
[42]	train-error:0.158021	eval-error:0.146542
[43]	train-error:0.157859	eval-error:0.146712
[44]	train-error:0.157719	eval-error:0.146801
[45]	train-error:0.157572	eval-error:0.146883
[46]	train-error:0.157460	eval-error:0.146856
[47]	train-error:0.157320	eval-error:0.146849
[48]	train-error:0.157211	eval-error:0.147072
[49]	train-error:0.157045	eval-error:0.146953
[0]	train-error:0.180337	eval-error:0.151568
[1]	train-error:0.169203	eval-error:0.143905
[2]	train-error:0.167922	eval-error:0.142990
[3]	train-error:0.166013	eval-error:0.140705
[4]	train-error:0.165437	eval-error:0.140468
[5]	train-error:0.165270	eval-error:0.140592
[6]	train-error:0.164952	eval-error:0.140912
[7]	train-error:0.164524	eval-error:0.140288
[8]	train-error:0.164362	eval-error:0.139809
[9]	train-error:0.164216	eval-error:0.139860
[10]	train-error:0.164007	eval-error:0.139480
[11]	train-error:0.163849	eval-error:0.139212
[12]	train-error:0.163668	eval-error:0.139421
[13]	train-error:0.163461	eval-error:0.139437
[14]	train-error:0.163305	eval-error:0.139220
[15]	train-error:0.163120	eval-error:0.139321
[16]	train-error:0.162861	eval-error:0.139031
[17]	train-error:0.162697	eval-error:0.139151
[18]	train-error:0.162550	eval-error:0.138860
[19]	train-error:0.162376	eval-error:0.139188
[20]	train-error:0.162182	eval-error:0.139321
[21]	train-error:0.161995	eval-error:0.138881
[22]	train-error:0.161859	eval-error:0.138752
[23]	train-error:0.161719	eval-error:0.138654
[24]	train-error:0.161593	eval-error:0.138284
[25]	train-error:0.161456	eval-error:0.138506
[26]	train-error:0.161320	eval-error:0.138328
[27]	train-error:0.161162	eval-error:0.138105
[28]	train-error:0.161034	eval-error:0.138066
[29]	train-error:0.160895	eval-error:0.137877
[30]	train-error:0.160727	eval-error:0.137919
[31]	train-error:0.160541	eval-error:0.138058
[32]	train-error:0.160294	eval-error:0.137897
[33]	train-error:0.160163	eval-error:0.138020
[34]	train-error:0.159990	eval-error:0.137981
[35]	train-error:0.159856	eval-error:0.137796
[36]	train-error:0.159658	eval-error:0.138177
[37]	train-error:0.159488	eval-error:0.137992
[38]	train-error:0.159377	eval-error:0.137826
[39]	train-error:0.159216	eval-error:0.138051
[40]	train-error:0.159087	eval-error:0.138140
[41]	train-error:0.158893	eval-error:0.138239
[42]	train-error:0.158783	eval-error:0.138108
[43]	train-error:0.158630	eval-error:0.137945
[44]	train-error:0.158459	eval-error:0.137968
[45]	train-error:0.158331	eval-error:0.137968
[46]	train-error:0.158178	eval-error:0.138013
[47]	train-error:0.158037	eval-error:0.138119
[48]	train-error:0.157911	eval-error:0.138029
[49]	train-error:0.157708	eval-error:0.138106
